[Trace]   DarkRiftServer        System Details:
[Info]    MMOServerPlugin       Spawned enemy 37
[Info]    MMOServerPlugin       Spawned enemy 38
[Info]    MMOServerPlugin       Spawned enemy 39
[Info]    MMOServerPlugin       Spawned enemy 40
[Info]    MMOServerPlugin       Spawned enemy 41
[Info]    MMOServerPlugin       Spawned enemy 42
[Info]    MMOServerPlugin       Spawned enemy 43
[Info]    MMOServerPlugin       Spawned enemy 44
[Info]    MMOServerPlugin       Spawned enemy 45
[Info]    MMOServerPlugin       Spawned enemy 46
[Info]    MMOServerPlugin       Spawned enemy 47
[Info]    MMOServerPlugin       Spawned enemy 48
[Info]    MMOServerPlugin       Spawned enemy 49
[Info]    MMOServerPlugin       Spawned enemy 50
[Info]    MMOServerPlugin       Spawned enemy 51
[Info]    MMOServerPlugin       Spawned enemy 52
[Info]    MMOServerPlugin       Spawned enemy 53
[Info]    MMOServerPlugin       Spawned enemy 54
[Info]    MMOServerPlugin       Spawned enemy 55
[Info]    MMOServerPlugin       Spawned enemy 56
[Info]    MMOServerPlugin       Spawned enemy 57
[Info]    MMOServerPlugin       Spawned enemy 58
[Info]    MMOServerPlugin       Spawned enemy 59
[Info]    MMOServerPlugin       Spawned enemy 60
[Info]    MMOServerPlugin       Spawned enemy 61
[Info]    MMOServerPlugin       Spawned enemy 62
[Info]    MMOServerPlugin       Spawned enemy 63
[Info]    MMOServerPlugin       Spawned enemy 64
[Info]    MMOServerPlugin       Spawned enemy 65
[Info]    MMOServerPlugin       Spawned enemy 66
[Info]    MMOServerPlugin       Spawned enemy 67
[Info]    MMOServerPlugin       Spawned enemy 68
[Info]    MMOServerPlugin       Spawned enemy 69
[Info]    MMOServerPlugin       Spawned enemy 70
[Info]    MMOServerPlugin       Spawned enemy 71
[Info]    MMOServerPlugin       Spawned enemy 72
[Info]    MMOServerPlugin       Spawned enemy 73
[Info]    MMOServerPlugin       Spawned enemy 74
[Info]    MMOServerPlugin       Spawned enemy 75
[Info]    MMOServerPlugin       Spawned enemy 76
[Info]    MMOServerPlugin       Spawned enemy 77
[Info]    MMOServerPlugin       Spawned enemy 78
[Info]    MMOServerPlugin       Spawned enemy 79
[Info]    MMOServerPlugin       Spawned enemy 80
[Info]    MMOServerPlugin       Spawned enemy 81
[Info]    MMOServerPlugin       Spawned enemy 82
[Info]    MMOServerPlugin       Spawned enemy 83
[Info]    MMOServerPlugin       Spawned enemy 84
[Info]    MMOServerPlugin       Spawned enemy 85
[Info]    MMOServerPlugin       Spawned enemy 86
[Info]    MMOServerPlugin       Spawned enemy 87
[Info]    MMOServerPlugin       Spawned enemy 88
[Info]    MMOServerPlugin       Spawned enemy 89
[Info]    MMOServerPlugin       Spawned enemy 90
[Info]    MMOServerPlugin       Spawned enemy 91
[Info]    MMOServerPlugin       Spawned enemy 92
[Info]    MMOServerPlugin       Spawned enemy 93
[Info]    MMOServerPlugin       Spawned enemy 94
[Info]    MMOServerPlugin       Spawned enemy 95
[Info]    MMOServerPlugin       Spawned enemy 96
[Info]    MMOServerPlugin       Spawned enemy 97
[Info]    MMOServerPlugin       Spawned enemy 98
[Info]    MMOServerPlugin       Spawned enemy 99
[Info]    MMOServerPlugin       Spawned enemy 100
[Info]    MMOServerPlugin       Spawned enemy 101
[Info]    MMOServerPlugin       Spawned enemy 102
[Info]    MMOServerPlugin       Spawned enemy 103
[Info]    MMOServerPlugin       Spawned enemy 104
[Info]    MMOServerPlugin       Spawned enemy 105
[Info]    MMOServerPlugin       Spawned enemy 106
[Info]    MMOServerPlugin       Spawned enemy 107
[Info]    MMOServerPlugin       Spawned enemy 108
[Info]    MMOServerPlugin       Spawned enemy 109
[Info]    MMOServerPlugin       Spawned enemy 110
[Info]    MMOServerPlugin       Spawned enemy 111
[Info]    MMOServerPlugin       Spawned enemy 112
[Info]    MMOServerPlugin       Spawned enemy 113
[Info]    MMOServerPlugin       Spawned enemy 114
[Info]    MMOServerPlugin       Spawned enemy 115
[Info]    MMOServerPlugin       Spawned enemy 116
[Info]    MMOServerPlugin       Spawned enemy 117
[Info]    MMOServerPlugin       Spawned enemy 118
[Info]    MMOServerPlugin       Spawned enemy 119
[Info]    MMOServerPlugin       Spawned enemy 120
[Info]    MMOServerPlugin       Spawned enemy 121
[Info]    MMOServerPlugin       Spawned enemy 122
[Info]    MMOServerPlugin       Spawned enemy 123
[Info]    MMOServerPlugin       Spawned enemy 124
[Info]    MMOServerPlugin       Spawned enemy 125
[Info]    MMOServerPlugin       Spawned enemy 126
[Info]    MMOServerPlugin       Spawned enemy 127
[Info]    MMOServerPlugin       Spawned enemy 128
[Info]    MMOServerPlugin       Spawned enemy 129
[Info]    MMOServerPlugin       Spawned enemy 130
[Info]    MMOServerPlugin       Spawned enemy 131
[Info]    MMOServerPlugin       Spawned enemy 132
[Info]    MMOServerPlugin       Spawned enemy 133
[Info]    MMOServerPlugin       Spawned enemy 134
[Info]    MMOServerPlugin       Spawned enemy 135
[Info]    MMOServerPlugin       Spawned enemy 136
[Info]    MMOServerPlugin       Spawned enemy 137
[Info]    MMOServerPlugin       Spawned enemy 138
[Info]    MMOServerPlugin       Spawned enemy 139
[Info]    MMOServerPlugin       Spawned enemy 140
[Info]    MMOServerPlugin       Spawned enemy 141
[Info]    MMOServerPlugin       Spawned enemy 142
[Info]    MMOServerPlugin       Spawned enemy 143
[Info]    MMOServerPlugin       Spawned enemy 144
[Info]    MMOServerPlugin       Spawned enemy 145
[Info]    MMOServerPlugin       Spawned enemy 146
[Info]    MMOServerPlugin       Spawned enemy 147
[Info]    MMOServerPlugin       Spawned enemy 148
[Info]    MMOServerPlugin       Spawned enemy 149
[Info]    MMOServerPlugin       Spawned enemy 150
[Info]    MMOServerPlugin       Spawned enemy 151
[Info]    MMOServerPlugin       Spawned enemy 152
[Info]    MMOServerPlugin       Spawned enemy 153
[Info]    MMOServerPlugin       Spawned enemy 154
[Info]    MMOServerPlugin       Spawned enemy 155
[Info]    MMOServerPlugin       Spawned enemy 156
[Info]    MMOServerPlugin       Spawned enemy 157
[Info]    MMOServerPlugin       Spawned enemy 158
[Info]    MMOServerPlugin       Spawned enemy 159
[Info]    MMOServerPlugin       Spawned enemy 160
[Info]    MMOServerPlugin       Spawned enemy 161
[Info]    MMOServerPlugin       Spawned enemy 162
[Info]    MMOServerPlugin       Spawned enemy 163
[Info]    MMOServerPlugin       Spawned enemy 164
[Info]    MMOServerPlugin       Spawned enemy 165
[Info]    MMOServerPlugin       Spawned enemy 166
[Info]    MMOServerPlugin       Spawned enemy 167
[Info]    MMOServerPlugin       Spawned enemy 168
[Info]    MMOServerPlugin       Spawned enemy 169
[Info]    MMOServerPlugin       Spawned enemy 170
[Info]    MMOServerPlugin       Spawned enemy 171
[Info]    MMOServerPlugin       Spawned enemy 172
[Info]    MMOServerPlugin       Spawned enemy 173
[Info]    MMOServerPlugin       Spawned enemy 174
[Info]    MMOServerPlugin       Spawned enemy 175
[Info]    MMOServerPlugin       Spawned enemy 176
[Info]    MMOServerPlugin       Spawned enemy 177
[Info]    MMOServerPlugin       Spawned enemy 178
[Info]    MMOServerPlugin       Spawned enemy 179
[Info]    MMOServerPlugin       Spawned enemy 180
[Info]    MMOServerPlugin       Spawned enemy 181
[Info]    MMOServerPlugin       Spawned enemy 182
[Info]    MMOServerPlugin       Spawned enemy 183
[Info]    MMOServerPlugin       Spawned enemy 184
[Info]    MMOServerPlugin       Spawned enemy 185
[Info]    MMOServerPlugin       Spawned enemy 186
[Info]    MMOServerPlugin       Spawned enemy 187
[Info]    MMOServerPlugin       Spawned enemy 188
[Info]    MMOServerPlugin       Spawned enemy 189
[Info]    MMOServerPlugin       Spawned enemy 190
[Info]    MMOServerPlugin       Spawned enemy 191
[Info]    MMOServerPlugin       Spawned enemy 192
[Info]    MMOServerPlugin       Spawned enemy 193
[Info]    MMOServerPlugin       Spawned enemy 194
[Info]    MMOServerPlugin       Spawned enemy 195
[Info]    MMOServerPlugin       Spawned enemy 196
[Info]    MMOServerPlugin       Spawned enemy 197
[Info]    MMOServerPlugin       Spawned enemy 198
[Info]    MMOServerPlugin       Spawned enemy 199
[Info]    MMOServerPlugin       Spawned enemy 200
[Info]    MMOServerPlugin       Spawned enemy 201
[Info]    MMOServerPlugin       Spawned enemy 202
[Info]    MMOServerPlugin       Spawned enemy 203
[Info]    MMOServerPlugin       Spawned enemy 204
[Info]    MMOServerPlugin       Spawned enemy 205
[Info]    MMOServerPlugin       Spawned enemy 206
[Info]    MMOServerPlugin       Spawned enemy 207
[Info]    MMOServerPlugin       Spawned enemy 208
[Info]    MMOServerPlugin       Spawned enemy 209
[Info]    MMOServerPlugin       Spawned enemy 210
[Info]    MMOServerPlugin       Spawned enemy 211
[Info]    MMOServerPlugin       Spawned enemy 212
[Info]    MMOServerPlugin       Spawned enemy 213
[Info]    MMOServerPlugin       Spawned enemy 214
[Info]    MMOServerPlugin       Spawned enemy 215
[Info]    MMOServerPlugin       Spawned enemy 216
[Info]    MMOServerPlugin       Spawned enemy 217
[Info]    MMOServerPlugin       Spawned enemy 218
[Info]    MMOServerPlugin       Spawned enemy 219
[Info]    MMOServerPlugin       Spawned enemy 220
[Info]    MMOServerPlugin       Spawned enemy 221
[Info]    MMOServerPlugin       Spawned enemy 222
[Info]    MMOServerPlugin       Spawned enemy 223
[Info]    MMOServerPlugin       Spawned enemy 224
[Info]    MMOServerPlugin       Spawned enemy 225
[Info]    MMOServerPlugin       Spawned enemy 226
[Info]    MMOServerPlugin       Spawned enemy 227
[Info]    MMOServerPlugin       Spawned enemy 228
[Info]    MMOServerPlugin       Spawned enemy 229
[Info]    MMOServerPlugin       Spawned enemy 230
[Info]    MMOServerPlugin       Spawned enemy 231
[Info]    MMOServerPlugin       Spawned enemy 232
[Info]    MMOServerPlugin       Spawned enemy 233
[Info]    MMOServerPlugin       Spawned enemy 234
[Info]    MMOServerPlugin       Spawned enemy 235
[Info]    MMOServerPlugin       Spawned enemy 236
[Info]    MMOServerPlugin       Spawned enemy 237
[Info]    MMOServerPlugin       Spawned enemy 238
[Info]    MMOServerPlugin       Spawned enemy 239
[Info]    MMOServerPlugin       Spawned enemy 240
[Info]    MMOServerPlugin       Spawned enemy 241
[Info]    MMOServerPlugin       Spawned enemy 242
[Info]    MMOServerPlugin       Spawned enemy 243
[Info]    MMOServerPlugin       Spawned enemy 244
[Info]    MMOServerPlugin       Spawned enemy 245
[Info]    MMOServerPlugin       Spawned enemy 246
[Info]    MMOServerPlugin       Spawned enemy 247
[Info]    MMOServerPlugin       Spawned enemy 248
[Info]    MMOServerPlugin       Spawned enemy 249
[Info]    MMOServerPlugin       Spawned enemy 250
[Info]    MMOServerPlugin       Spawned enemy 251
[Info]    MMOServerPlugin       Spawned enemy 252
[Info]    MMOServerPlugin       Spawned enemy 253
[Info]    MMOServerPlugin       Spawned enemy 254
[Info]    MMOServerPlugin       Spawned enemy 255
[Info]    MMOServerPlugin       Spawned enemy 256
[Info]    MMOServerPlugin       Spawned enemy 257
[Info]    MMOServerPlugin       Spawned enemy 258
[Info]    MMOServerPlugin       Spawned enemy 259
[Info]    MMOServerPlugin       Spawned enemy 260
[Info]    MMOServerPlugin       Spawned enemy 261
[Info]    MMOServerPlugin       Spawned enemy 262
[Info]    MMOServerPlugin       Spawned enemy 263
[Info]    MMOServerPlugin       Spawned enemy 264
[Info]    MMOServerPlugin       Spawned enemy 265
[Info]    MMOServerPlugin       Spawned enemy 266
[Info]    MMOServerPlugin       Spawned enemy 267
[Info]    MMOServerPlugin       Spawned enemy 268
[Info]    MMOServerPlugin       Spawned enemy 269
[Info]    MMOServerPlugin       Spawned enemy 270
[Info]    MMOServerPlugin       Spawned enemy 271
[Info]    MMOServerPlugin       Spawned enemy 272
[Info]    MMOServerPlugin       Spawned enemy 273
[Info]    MMOServerPlugin       Spawned enemy 274
[Info]    MMOServerPlugin       Spawned enemy 275
[Info]    MMOServerPlugin       Spawned enemy 276
[Info]    MMOServerPlugin       Spawned enemy 277
[Info]    MMOServerPlugin       Spawned enemy 278
[Info]    MMOServerPlugin       Spawned enemy 279
[Info]    MMOServerPlugin       Spawned enemy 280
[Info]    MMOServerPlugin       Spawned enemy 281
[Info]    MMOServerPlugin       Spawned enemy 282
[Info]    MMOServerPlugin       Spawned enemy 283
[Info]    MMOServerPlugin       Spawned enemy 284
[Info]    MMOServerPlugin       Spawned enemy 285
[Info]    MMOServerPlugin       Spawned enemy 286
[Info]    MMOServerPlugin       Spawned enemy 287
[Info]    MMOServerPlugin       Spawned enemy 288
[Info]    MMOServerPlugin       Spawned enemy 289
[Info]    MMOServerPlugin       Spawned enemy 290
[Info]    MMOServerPlugin       Spawned enemy 291
[Info]    MMOServerPlugin       Spawned enemy 292
[Info]    MMOServerPlugin       Spawned enemy 293
[Info]    MMOServerPlugin       Spawned enemy 294
[Info]    MMOServerPlugin       Spawned enemy 295
[Info]    MMOServerPlugin       Spawned enemy 296
[Info]    MMOServerPlugin       Spawned enemy 297
[Info]    MMOServerPlugin       Spawned enemy 298
[Info]    MMOServerPlugin       Spawned enemy 299
[Info]    MMOServerPlugin       Spawned enemy 300
[Info]    MMOServerPlugin       Spawned enemy 301
[Info]    MMOServerPlugin       Spawned enemy 302
[Info]    MMOServerPlugin       Spawned enemy 303
[Info]    MMOServerPlugin       Spawned enemy 304
[Info]    MMOServerPlugin       Spawned enemy 305
[Info]    MMOServerPlugin       Spawned enemy 306
[Info]    MMOServerPlugin       Spawned enemy 307
[Info]    MMOServerPlugin       Spawned enemy 308
[Info]    MMOServerPlugin       Spawned enemy 309
[Info]    MMOServerPlugin       Spawned enemy 310
[Info]    MMOServerPlugin       Spawned enemy 311
[Info]    MMOServerPlugin       Spawned enemy 312
[Info]    MMOServerPlugin       Spawned enemy 313
[Info]    MMOServerPlugin       Spawned enemy 314
[Info]    MMOServerPlugin       Spawned enemy 315
[Info]    MMOServerPlugin       Spawned enemy 316
[Info]    MMOServerPlugin       Spawned enemy 317
[Info]    MMOServerPlugin       Spawned enemy 318
[Info]    MMOServerPlugin       Spawned enemy 319
[Info]    MMOServerPlugin       Spawned enemy 320
[Info]    MMOServerPlugin       Spawned enemy 321
[Info]    MMOServerPlugin       Spawned enemy 322
[Info]    MMOServerPlugin       Spawned enemy 323
[Info]    MMOServerPlugin       Spawned enemy 324
[Info]    MMOServerPlugin       Spawned enemy 325
[Info]    MMOServerPlugin       Spawned enemy 326
[Info]    MMOServerPlugin       Spawned enemy 327
[Info]    MMOServerPlugin       Spawned enemy 328
[Info]    MMOServerPlugin       Spawned enemy 329
[Info]    MMOServerPlugin       Spawned enemy 330
[Info]    MMOServerPlugin       Spawned enemy 331
[Info]    MMOServerPlugin       Spawned enemy 332
[Info]    MMOServerPlugin       Spawned enemy 333
[Info]    MMOServerPlugin       Spawned enemy 334
[Info]    MMOServerPlugin       Spawned enemy 335
[Info]    MMOServerPlugin       Spawned enemy 336
[Info]    MMOServerPlugin       Spawned enemy 337
[Info]    MMOServerPlugin       Spawned enemy 338
[Info]    MMOServerPlugin       Spawned enemy 339
[Info]    MMOServerPlugin       Spawned enemy 340
[Info]    MMOServerPlugin       Spawned enemy 341
[Info]    MMOServerPlugin       Spawned enemy 342
[Info]    MMOServerPlugin       Spawned enemy 343
[Info]    MMOServerPlugin       Spawned enemy 344
[Info]    MMOServerPlugin       Spawned enemy 345
[Info]    MMOServerPlugin       Spawned enemy 346
[Info]    MMOServerPlugin       Spawned enemy 347
[Info]    MMOServerPlugin       Spawned enemy 348
[Info]    MMOServerPlugin       Spawned enemy 349
[Info]    MMOServerPlugin       Spawned enemy 350
[Info]    MMOServerPlugin       Spawned enemy 351
[Info]    MMOServerPlugin       Spawned enemy 352
[Info]    MMOServerPlugin       Spawned enemy 353
[Info]    MMOServerPlugin       Spawned enemy 354
[Info]    MMOServerPlugin       Spawned enemy 355
[Info]    MMOServerPlugin       Spawned enemy 356
[Info]    MMOServerPlugin       Spawned enemy 357
[Info]    MMOServerPlugin       Spawned enemy 358
[Info]    MMOServerPlugin       Spawned enemy 359
[Info]    MMOServerPlugin       Spawned enemy 360
[Info]    MMOServerPlugin       Spawned enemy 361
[Info]    MMOServerPlugin       Spawned enemy 362
[Info]    MMOServerPlugin       Spawned enemy 363
[Info]    MMOServerPlugin       Spawned enemy 364
[Info]    MMOServerPlugin       Spawned enemy 365
[Info]    MMOServerPlugin       Spawned enemy 366
[Info]    MMOServerPlugin       Spawned enemy 367
[Info]    MMOServerPlugin       Spawned enemy 368
[Info]    MMOServerPlugin       Spawned enemy 369
[Info]    MMOServerPlugin       Spawned enemy 370
[Info]    MMOServerPlugin       Spawned enemy 371
[Info]    MMOServerPlugin       Spawned enemy 372
[Info]    MMOServerPlugin       Spawned enemy 373
[Info]    MMOServerPlugin       Spawned enemy 374
[Info]    MMOServerPlugin       Spawned enemy 375
[Info]    MMOServerPlugin       Spawned enemy 376
[Info]    MMOServerPlugin       Spawned enemy 377
[Info]    MMOServerPlugin       Spawned enemy 378
[Info]    MMOServerPlugin       Spawned enemy 379
[Info]    MMOServerPlugin       Spawned enemy 380
[Info]    MMOServerPlugin       Spawned enemy 381
[Info]    MMOServerPlugin       Spawned enemy 382
[Info]    MMOServerPlugin       Spawned enemy 383
[Info]    MMOServerPlugin       Spawned enemy 384
[Info]    MMOServerPlugin       Spawned enemy 385
[Info]    MMOServerPlugin       Spawned enemy 386
[Info]    MMOServerPlugin       Spawned enemy 387
[Info]    MMOServerPlugin       Spawned enemy 388
[Info]    MMOServerPlugin       Spawned enemy 389
[Info]    MMOServerPlugin       Spawned enemy 390
[Info]    MMOServerPlugin       Spawned enemy 391
[Info]    MMOServerPlugin       Spawned enemy 392
[Info]    MMOServerPlugin       Spawned enemy 393
[Info]    MMOServerPlugin       Spawned enemy 394
[Info]    MMOServerPlugin       Spawned enemy 395
[Info]    MMOServerPlugin       Spawned enemy 396
[Info]    MMOServerPlugin       Spawned enemy 397
[Info]    MMOServerPlugin       Spawned enemy 398
[Info]    MMOServerPlugin       Spawned enemy 399
[Info]    MMOServerPlugin       Spawned enemy 400
[Info]    MMOServerPlugin       Spawned enemy 401
[Info]    MMOServerPlugin       Spawned enemy 402
[Info]    MMOServerPlugin       Spawned enemy 403
[Info]    MMOServerPlugin       Spawned enemy 404
[Info]    MMOServerPlugin       Spawned enemy 405
[Info]    MMOServerPlugin       Spawned enemy 406
[Info]    MMOServerPlugin       Spawned enemy 407
[Info]    MMOServerPlugin       Spawned enemy 408
[Info]    MMOServerPlugin       Spawned enemy 409
[Info]    MMOServerPlugin       Spawned enemy 410
[Info]    MMOServerPlugin       Spawned enemy 411
[Info]    MMOServerPlugin       Spawned enemy 412
[Info]    MMOServerPlugin       Spawned enemy 413
[Info]    MMOServerPlugin       Spawned enemy 414
[Info]    MMOServerPlugin       Spawned enemy 415
[Info]    MMOServerPlugin       Spawned enemy 416
[Info]    MMOServerPlugin       Spawned enemy 417
[Info]    MMOServerPlugin       Spawned enemy 418
[Info]    MMOServerPlugin       Spawned enemy 419
[Info]    MMOServerPlugin       Spawned enemy 420
[Info]    MMOServerPlugin       Spawned enemy 421
[Info]    MMOServerPlugin       Spawned enemy 422
[Info]    MMOServerPlugin       Spawned enemy 423
[Info]    MMOServerPlugin       Spawned enemy 424
[Info]    MMOServerPlugin       Spawned enemy 425
[Info]    MMOServerPlugin       Spawned enemy 426
[Info]    MMOServerPlugin       Spawned enemy 427
[Info]    MMOServerPlugin       Spawned enemy 428
[Info]    MMOServerPlugin       Spawned enemy 429
[Info]    MMOServerPlugin       Spawned enemy 430
[Info]    MMOServerPlugin       Spawned enemy 431
[Info]    MMOServerPlugin       Spawned enemy 432
[Info]    MMOServerPlugin       Spawned enemy 433
[Info]    MMOServerPlugin       Spawned enemy 434
[Info]    MMOServerPlugin       Spawned enemy 435
[Info]    MMOServerPlugin       Spawned enemy 436
[Info]    MMOServerPlugin       Spawned enemy 437
[Info]    MMOServerPlugin       Spawned enemy 438
[Info]    MMOServerPlugin       Spawned enemy 439
[Info]    MMOServerPlugin       Spawned enemy 440
[Info]    MMOServerPlugin       Spawned enemy 441
[Info]    MMOServerPlugin       Spawned enemy 442
[Info]    MMOServerPlugin       Spawned enemy 443
[Info]    MMOServerPlugin       Spawned enemy 444
[Info]    MMOServerPlugin       Spawned enemy 445
[Info]    MMOServerPlugin       Spawned enemy 446
[Info]    MMOServerPlugin       Spawned enemy 447
[Info]    MMOServerPlugin       Spawned enemy 448
[Info]    MMOServerPlugin       Spawned enemy 449
[Info]    MMOServerPlugin       Spawned enemy 450
[Info]    MMOServerPlugin       Spawned enemy 451
[Info]    MMOServerPlugin       Spawned enemy 452
[Info]    MMOServerPlugin       Spawned enemy 453
[Info]    MMOServerPlugin       Spawned enemy 454
[Info]    MMOServerPlugin       Spawned enemy 455
[Info]    MMOServerPlugin       Spawned enemy 456
[Info]    MMOServerPlugin       Spawned enemy 457
[Info]    MMOServerPlugin       Spawned enemy 458
[Info]    MMOServerPlugin       Spawned enemy 459
[Info]    MMOServerPlugin       Spawned enemy 460
[Info]    MMOServerPlugin       Spawned enemy 461
[Info]    MMOServerPlugin       Spawned enemy 462
[Info]    MMOServerPlugin       Spawned enemy 463
[Info]    MMOServerPlugin       Spawned enemy 464
[Info]    MMOServerPlugin       Spawned enemy 465
[Info]    MMOServerPlugin       Spawned enemy 466
[Info]    MMOServerPlugin       Spawned enemy 467
[Info]    MMOServerPlugin       Spawned enemy 468
[Info]    MMOServerPlugin       Spawned enemy 469
[Info]    MMOServerPlugin       Spawned enemy 470
[Info]    MMOServerPlugin       Spawned enemy 471
[Info]    MMOServerPlugin       Spawned enemy 472
[Info]    MMOServerPlugin       Spawned enemy 473
[Info]    MMOServerPlugin       Spawned enemy 474
[Info]    MMOServerPlugin       Spawned enemy 475
[Info]    MMOServerPlugin       Spawned enemy 476
[Info]    MMOServerPlugin       Spawned enemy 477
[Info]    MMOServerPlugin       Spawned enemy 478
[Info]    MMOServerPlugin       Spawned enemy 479
[Info]    MMOServerPlugin       Spawned enemy 480
[Info]    MMOServerPlugin       Spawned enemy 481
[Info]    MMOServerPlugin       Spawned enemy 482
[Info]    MMOServerPlugin       Spawned enemy 483
[Info]    MMOServerPlugin       Spawned enemy 484
[Info]    MMOServerPlugin       Spawned enemy 485
[Info]    MMOServerPlugin       Spawned enemy 486
[Info]    MMOServerPlugin       Spawned enemy 487
[Info]    MMOServerPlugin       Spawned enemy 488
[Info]    MMOServerPlugin       Spawned enemy 489
[Info]    MMOServerPlugin       Spawned enemy 490
[Info]    MMOServerPlugin       Spawned enemy 491
[Info]    MMOServerPlugin       Spawned enemy 492
[Info]    MMOServerPlugin       Spawned enemy 493
[Info]    MMOServerPlugin       Spawned enemy 494
[Info]    MMOServerPlugin       Spawned enemy 495
[Info]    MMOServerPlugin       Spawned enemy 496
[Info]    MMOServerPlugin       Spawned enemy 497
[Info]    MMOServerPlugin       Spawned enemy 498
[Info]    MMOServerPlugin       Spawned enemy 499
[Info]    MMOServerPlugin       Spawned enemy 500
[Info]    MMOServerPlugin       Spawned enemy 501
[Info]    MMOServerPlugin       Spawned enemy 502
[Info]    MMOServerPlugin       Spawned enemy 503
[Info]    MMOServerPlugin       Spawned enemy 504
[Info]    MMOServerPlugin       Spawned enemy 505
[Info]    MMOServerPlugin       Spawned enemy 506
[Info]    MMOServerPlugin       Spawned enemy 507
[Info]    MMOServerPlugin       Spawned enemy 508
[Info]    MMOServerPlugin       Spawned enemy 509
[Info]    MMOServerPlugin       Spawned enemy 510
[Info]    MMOServerPlugin       Spawned enemy 511
[Info]    MMOServerPlugin       Spawned enemy 512
[Info]    MMOServerPlugin       Spawned enemy 513
[Info]    MMOServerPlugin       Spawned enemy 514
[Info]    MMOServerPlugin       Spawned enemy 515
[Info]    MMOServerPlugin       Spawned enemy 516
[Info]    MMOServerPlugin       Spawned enemy 517
[Info]    MMOServerPlugin       Spawned enemy 518
[Info]    MMOServerPlugin       Spawned enemy 519
[Info]    MMOServerPlugin       Spawned enemy 520
[Info]    MMOServerPlugin       Spawned enemy 521
[Info]    MMOServerPlugin       Spawned enemy 522
[Info]    MMOServerPlugin       Spawned enemy 523
[Info]    MMOServerPlugin       Spawned enemy 524
[Info]    MMOServerPlugin       Spawned enemy 525
[Info]    MMOServerPlugin       Spawned enemy 526
[Info]    MMOServerPlugin       Spawned enemy 527
[Info]    MMOServerPlugin       Spawned enemy 528
[Info]    MMOServerPlugin       Spawned enemy 529
[Info]    MMOServerPlugin       Spawned enemy 530
[Info]    MMOServerPlugin       Spawned enemy 531
[Info]    MMOServerPlugin       Spawned enemy 532
[Info]    MMOServerPlugin       Spawned enemy 533
[Info]    MMOServerPlugin       Spawned enemy 534
[Info]    MMOServerPlugin       Spawned enemy 535
[Info]    MMOServerPlugin       Spawned enemy 536
[Info]    MMOServerPlugin       Spawned enemy 537
[Info]    MMOServerPlugin       Spawned enemy 538
[Info]    MMOServerPlugin       Spawned enemy 539
[Info]    MMOServerPlugin       Spawned enemy 540
[Info]    MMOServerPlugin       Spawned enemy 541
[Info]    MMOServerPlugin       Spawned enemy 542
[Info]    MMOServerPlugin       Spawned enemy 543
[Info]    MMOServerPlugin       Spawned enemy 544
[Info]    MMOServerPlugin       Spawned enemy 545
[Info]    MMOServerPlugin       Spawned enemy 546
[Info]    MMOServerPlugin       Spawned enemy 547
[Info]    MMOServerPlugin       Spawned enemy 548
[Info]    MMOServerPlugin       Spawned enemy 549
[Info]    MMOServerPlugin       Spawned enemy 550
[Info]    MMOServerPlugin       Spawned enemy 551
[Info]    MMOServerPlugin       Spawned enemy 552
[Info]    MMOServerPlugin       Spawned enemy 553
